title,price,product_url,image_url,crawl_time,original_price,discount,rating,review_count,sales_tag
"Aloruh Women's Solid Color Lace Patchwork Camisole, Summer With Padded Bra, Top, White Tops For Tank",S$7.99,https://sg.shein.com/Aloruh-Women-s-Solid-Color-Lace-Patchwork-Camisole-Summer-With-Padded-Bra-Top-White-Tops-For-Tank-p-427264770.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_427264770%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/28/4a/1777373948f81262f05cbcbd7f492ff6363b90b877_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,100+ sold
"FRIFUL Women's Solid Color Deep V-Neck Mesh Patchwork Straight Loose Casual Jumpsuit, Versatile Spring Outfit Jumpsuits For Women Lounge Sets For Women",S$2.73,https://sg.shein.com/FRIFUL-Women-s-Solid-Color-Deep-V-Neck-Mesh-Patchwork-Straight-Loose-Casual-Jumpsuit-Versatile-Spring-Outfit-Jumpsuits-For-Women-Lounge-Sets-For-Women-p-350722676.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_350722676%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/01/04/86/176749065965be4f1c1d5f3f6f14706e9b64512efe_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$2.73
SHEIN Women's Casual Polka Dot Print Crew Neck Bodycon Camisole For Summer,S$0.97,https://sg.shein.com/SHEIN-Women-s-Casual-Polka-Dot-Print-Crew-Neck-Bodycon-Camisole-For-Summer-p-443638291.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_443638291%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/15/8c/17762220819959bdfe800d8b847c599b5316a9a628_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$0.97
DAZY Women's Solid Color Cold-Shoulder Ruched Asymmetric Neck Short Sleeve T-Shirt Summer,S$1.10,https://sg.shein.com/DAZY-Women-s-Solid-Color-Cold-Shoulder-Ruched-Asymmetric-Neck-Short-Sleeve-T-Shirt-Summer-p-425305107.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_425305107%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/03/23/6c/1774253522b1762a813fd42ccb6958a61e290db3de_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$1.10
DAZY Korean Style Women's Polka Dot Sleeveless Bowknot Blouse Top Going Out Tops,S$1.02,https://sg.shein.com/DAZY-Korean-Style-Women-s-Polka-Dot-Sleeveless-Bowknot-Blouse-Top-Going-Out-Tops-p-83347706.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_83347706%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/05/22/a9/17478811780bb35d6437adde63e7d23bd2e38e9955_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$1.02
Bonvoyette Women's Elegant Sexy Halter Tie Ruched Asymmetric Hem Short Dress,S$12.49,https://sg.shein.com/Bonvoyette-Women-s-Elegant-Sexy-Halter-Tie-Ruched-Asymmetric-Hem-Short-Dress-p-434093947.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_434093947%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/09/c1/177832410165e6c739d4ccc3fe041e2e169736feb2_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,NEW
"SHEIN Fashionable Minimalist Off-Shoulder Long Sleeve T-Shirt, Gift For Friends",S$6.99,https://sg.shein.com/SHEIN-Fashionable-Minimalist-Off-Shoulder-Long-Sleeve-T-Shirt-Gift-For-Friends-p-389876027.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_389876027%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/03/29/b3/17747861483f8aa0a10491e2fff332fd19f6368748_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,200+ sold
DAZY Women Striped Print Button Front Loose Casual Long Sleeve Shirt Fall,S$2.46,https://sg.shein.com/DAZY-Women-Striped-Print-Button-Front-Loose-Casual-Long-Sleeve-Shirt-Fall-p-103651778.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_103651778%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/07/15/f5/1752545481d17b5556e5f64040bcdefc01e36b5369_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$2.46
Airaco Women's Summer Casual Solid Color Loose Shorts,S$10.99,https://sg.shein.com/Airaco-Women-s-Summer-Casual-Solid-Color-Loose-Shorts-p-77896426.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_77896426%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/06/03/52/174894419633537bab99572c87e96112f4b975f919_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,
"Attitoon Women's Lobster Print Slim Fit T-Shirt,Casual Crew Neck Short Sleeve Graphic Tees,Red White And Blue,Summer,Streetwear,City Break,Vacations",S$9.49,https://sg.shein.com/Attitoon-Women-s-Lobster-Print-Slim-Fit-T-Shirt-Casual-Crew-Neck-Short-Sleeve-Graphic-Tees-Red-White-And-Blue-Summer-Streetwear-City-Break-Vacations-p-296853044.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_296853044%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/11/20/ca/17636350130e96dc089f97b627b727906b0a537234_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,
"Aloruh Petite Sexy Style 95% Cotton Lace Patchwork Short Sleeve T-Shirt, Backless Crop Top, Suitable For Spring/Summer, Party, Beach,Summer Top",S$0.78,https://sg.shein.com/Aloruh-Petite-Sexy-Style-95-Cotton-Lace-Patchwork-Short-Sleeve-T-Shirt-Backless-Crop-Top-Suitable-For-Spring-Summer-Party-Beach-Summer-Top-p-419418218.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_419418218%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/03/12/e2/1773279939fe893f5463d8e7b506d1812e068d012c_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$0.78
"Ontre 2026SS New Summer Women's Linen Color High Slit Hem Skirt, Elegant Dress For Spring, Vacation, Beach, Music Festival",S$22.99,https://sg.shein.com/Ontre-2026SS-New-Summer-Women-s-Linen-Color-High-Slit-Hem-Skirt-Elegant-Dress-For-Spring-Vacation-Beach-Music-Festival-p-467288277.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_467288277%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/18/d4/1779094293acd8d493e7584cd041482d9f63e47612_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,NEW
"DAZY Women Patchwork 2 In 1 Fitted Short Sleeve T-Shirt, White, Spring/Summer",S$1.56,https://sg.shein.com/DAZY-Women-Patchwork-2-In-1-Fitted-Short-Sleeve-T-Shirt-White-Spring-Summer-p-64712952.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_64712952%7C0-2,https://img.ltwebstatic.com/images3_pi/2025/04/03/af/17436723245347ede47f0b1ce7b0180cfa6df07d56_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$1.56
Sleeveless White Top With French Soft Tie Strap Casual Summer,S$19.99,https://sg.shein.com/Sleeveless-White-Top-With-French-Soft-Tie-Strap-Casual-Summer-p-112753935.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_112753935%7C0-2,https://img.ltwebstatic.com/v4/j/ssms/2026/04/29/85/177744565224751aee69dc870b3a8638912e89a750_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,70+ sold
SHEIN BASICS Solid Cami Top Simple Fashion Daily Casual Tops For Women Black Tops,S$6.99,https://sg.shein.com/SHEIN-BASICS-Solid-Cami-Top-Simple-Fashion-Daily-Casual-Tops-For-Women-Black-Tops-p-13275367.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_13275367%7C0-2,https://img.ltwebstatic.com/images3_pi/2025/01/15/dc/1736925381580f1d8798b21ed8a64b41dc699a2f22_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,(1000+),,100+ sold
"Sundraya Women's LOVE Letter Print Short Sleeve T-Shirt,Loose Fit Round Neck Casual Summer Top,Artist Collaboration Black N White Design For Vacation Outings",S$0.91,https://sg.shein.com/Sundraya-Women-s-LOVE-Letter-Print-Short-Sleeve-T-Shirt-Loose-Fit-Round-Neck-Casual-Summer-Top-Artist-Collaboration-Black-N-White-Design-For-Vacation-Outings-p-196820608.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_196820608%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/09/26/90/175887810991cdd19b5d1889c953e02f5269cf7627_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$0.91
"Divinelle Women's Casual Minimalist Round Neck Fitted Short Sleeve T-Shirt, Suitable For Spring/Summer",S$5.49,https://sg.shein.com/Divinelle-Women-s-Casual-Minimalist-Round-Neck-Fitted-Short-Sleeve-T-Shirt-Suitable-For-Spring-Summer-p-480444087.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_480444087%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/28/76/177994630065ee4a2efadea0ec1fb923ee3019448c_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,NEW
"MOTF PREMIUM LINEN BLAZER, CASUAL URBAN WEAR FOR SPRING & SUMMER",S$25.62,https://sg.shein.com/MOTF-PREMIUM-LINEN-BLAZER-CASUAL-URBAN-WEAR-FOR-SPRING-SUMMER-p-455121494.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_455121494%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/19/a1/17791779466e88952698402d41d7d392fd305594ce_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$25.62
"SHEIN Franclia Women's Black And White Plaid Cami Top,Cute Summer Everyday Coquette Aesthetic Ruched Peplum Hem Sleeveless Blouse,Y2K Ruffle Trim Slim Fit Tank Top",S$1.65,https://sg.shein.com/SHEIN-Franclia-Women-s-Black-And-White-Plaid-Cami-Top-Cute-Summer-Everyday-Coquette-Aesthetic-Ruched-Peplum-Hem-Sleeveless-Blouse-Y2K-Ruffle-Trim-Slim-Fit-Tank-Top-p-441624386.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_441624386%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/13/39/177605336556c37aad32d69799e53741505b01b864_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$1.65
"DAZY Women Solid Color Off-Shoulder Short Sleeve T-Shirt, Spring/Summer,Off Shoulder Top Going Out Tops Women",S$8.99,https://sg.shein.com/DAZY-Women-Solid-Color-Off-Shoulder-Short-Sleeve-T-Shirt-Spring-Summer-Off-Shoulder-Top-Going-Out-Tops-Women-p-69005086.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_69005086%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/04/22/62/174530124250ae0cd0d821e0cd0653a97af0f382df_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,80+ sold
"EMERY ROSE Fashionable Minimalist Off Shoulder T-Shirt, Gift For Friends",S$0.90,https://sg.shein.com/EMERY-ROSE-Fashionable-Minimalist-Off-Shoulder-T-Shirt-Gift-For-Friends-p-438723021.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_438723021%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/08/b7/1775616335372d3539067e966dbc5631ff14cb710b_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$0.90
"1pc Ultra-Thin Breathable Tights, Shark Skin Tight Leggings, High Waist Super Thin Sun Protection Pantyhose, Women Seamless Tight Sports Leggings Summer",S$5.49,https://sg.shein.com/1pc-Ultra-Thin-Breathable-Tights-Shark-Skin-Tight-Leggings-High-Waist-Super-Thin-Sun-Protection-Pantyhose-Women-Seamless-Tight-Sports-Leggings-Summer-p-77983385.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_77983385%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2025/05/19/2a/1747627506923155ff61a636c8b91e6aca97303def_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,80+ sold
EMERY ROSE Women's Heart Pattern Printed Round Neck Short Sleeve Casual T-Shirt For Summer For New Year Clothes Graphic Tees Women Tops,S$6.99,https://sg.shein.com/EMERY-ROSE-Women-s-Heart-Pattern-Printed-Round-Neck-Short-Sleeve-Casual-T-Shirt-For-Summer-For-New-Year-Clothes-Graphic-Tees-Women-Tops-p-103913963.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_103913963%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/11/06/50/1762415500d0fd1deac675f5255dcad010972274fc_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,
Sunnyshic Women's Pale Yellow Summer Tropical Holiday Vacation V-Neck Spaghetti Strap Backless Tie-Up Cotton Beach Island Resort Style Mini Crop Dress,S$18.99,https://sg.shein.com/Sunnyshic-Women-s-Pale-Yellow-Summer-Tropical-Holiday-Vacation-V-Neck-Spaghetti-Strap-Backless-Tie-Up-Cotton-Beach-Island-Resort-Style-Mini-Crop-Dress-p-474541651.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_474541651%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/18/a0/1779103936b183f6580e952bb9481f3e3906f93986_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,NEW
"Pariaura Women's Solid Color Minimalist White Summer Casual Tennis Pleated Skirt,Back-To-School High Waisted Skort Plain Pantskirt Shorts",S$16.49,https://sg.shein.com/Pariaura-Women-s-Solid-Color-Minimalist-White-Summer-Casual-Tennis-Pleated-Skirt-Back-To-School-High-Waisted-Skort-Plain-Pantskirt-Shorts-p-420438467.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_420438467%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/03/13/c3/1773398443bbb640341f0cb64e7d75824616843018_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,
"Leopard And Star Print Summer Women's Casual Fashion 100% Cotton Short Sleeve Top, Graphic Tee, Cotton Apparel, Outdoor Top, Printed Pattern, Summer T-Shirt, Summer Top, Vacation Outfit, Beach Style, Minimalist Resort Wear White",S$1.53,https://sg.shein.com/Leopard-And-Star-Print-Summer-Women-s-Casual-Fashion-100-Cotton-Short-Sleeve-Top-Graphic-Tee-Cotton-Apparel-Outdoor-Top-Printed-Pattern-Summer-T-Shirt-Summer-Top-Vacation-Outfit-Beach-Style-Minimalist-Resort-Wear-White-p-57511873.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_57511873%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/04/24/0d/1777028220a24e17a7d0ab059ea7e100167d6bd19b_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$1.53
"Off Shoulder Design T-Shirt For Women, Minimalist Short Sleeve Top For Summer Casual Black",S$9.99,https://sg.shein.com/Off-Shoulder-Design-T-Shirt-For-Women-Minimalist-Short-Sleeve-Top-For-Summer-Casual-Black-p-340081353.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_340081353%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2025/12/24/6a/176656597456cd21e7e15e41e9dc1b7286eaa4e7c1_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,
DAZY Women's Summer Collared Short Sleeve Padded Cropped Elegant Fitted T-Shirt Cute Tops,S$5.99,https://sg.shein.com/DAZY-Women-s-Summer-Collared-Short-Sleeve-Padded-Cropped-Elegant-Fitted-T-Shirt-Cute-Tops-p-443595559.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_443595559%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/22/08/177684639755ddade8782e4a4b4fca8476d4782657_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,-40%,,,
INAWLY Women's Summer Solid Color Round Neck Short Sleeve Casual T-Shirt,S$6.71,https://sg.shein.com/INAWLY-Women-s-Summer-Solid-Color-Round-Neck-Short-Sleeve-Casual-T-Shirt-p-36237524.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_36237524%7C0-2,https://img.ltwebstatic.com/images3_pi/2024/06/04/13/17174913041308fe6f24bef561222de87b09b6cf1e_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,-4%,(1000+),,500+ sold
"SUNSTORY Women's Summer Fashion Casual Beach Vacation Versatile V-Neck Open Front Long Sleeve Semi-Sheer See-Through Ruffle Design Long Cover-Up Outerwear Dress, Suitable For Graduation Ceremony, Party, Holiday, Wedding Guest, Garden, Beach Vacation",S$11.37,https://sg.shein.com/SUNSTORY-Women-s-Summer-Fashion-Casual-Beach-Vacation-Versatile-V-Neck-Open-Front-Long-Sleeve-Semi-Sheer-See-Through-Ruffle-Design-Long-Cover-Up-Outerwear-Dress-Suitable-For-Graduation-Ceremony-Party-Holiday-Wedding-Guest-Garden-Beach-Vacation-p-411758894.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_411758894%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/05/27/7d/1779884129935c59325686353919cfb81be5e4ac02_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,-67%,,,
"INAWLY Vintage Christian Short Sleeve Shirt With Bible Verses, Casual Shirt, Retro Faith Cross Print Tee, Pray Mom Round Neck Tee Graphic Tees Women Tops",S$0.78,https://sg.shein.com/INAWLY-Vintage-Christian-Short-Sleeve-Shirt-With-Bible-Verses-Casual-Shirt-Retro-Faith-Cross-Print-Tee-Pray-Mom-Round-Neck-Tee-Graphic-Tees-Women-Tops-p-37023283.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_37023283%7C0-2,https://img.ltwebstatic.com/images3_pi/2024/06/18/69/1718688312b11a55ee995ffe93c672b8cae7ce73c6_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$0.78
Resyla Women's Heart Print Short Sleeve Casual Contrast Color Round Neck T-Shirt,S$0.96,https://sg.shein.com/Resyla-Women-s-Heart-Print-Short-Sleeve-Casual-Contrast-Color-Round-Neck-T-Shirt-p-391966370.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_391966370%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/30/3c/1777539190a1e6694e42e69cb60324c089a7282bcd_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$0.96
"FRIFUL Women's Elegant Black V-Neck Textured Fabric Loose Fit Sleeveless Vest,Summer Dinner Birthday Gown Short Dresses & Jacket Coats Clothes",S$1.44,https://sg.shein.com/FRIFUL-Women-s-Elegant-Black-V-Neck-Textured-Fabric-Loose-Fit-Sleeveless-Vest-Summer-Dinner-Birthday-Gown-Short-Dresses-Jacket-Coats-Clothes-p-88581998.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_88581998%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/05/29/97/1748483446622f45fc5ee973b1b550180ae17ccabe_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$1.44
"Strévra Women Solid Color Fitted Bandeau Black Tube Top, Suitable For Vacation",S$8.49,https://sg.shein.com/Str-vra-Women-Solid-Color-Fitted-Bandeau-Black-Tube-Top-Suitable-For-Vacation-p-60997884.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_60997884%7C0-2,https://img.ltwebstatic.com/images3_pi/2025/03/14/ab/174191939154f0697320278ebeaff2256a177a760e_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,70+ sold
SHEIN ICON Women's Halter Deep V-Neck Ruched A-Line Backless Polka Dot Camisole,S$11.49,https://sg.shein.com/SHEIN-ICON-Women-s-Halter-Deep-V-Neck-Ruched-A-Line-Backless-Polka-Dot-Camisole-p-159399832.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_159399832%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/08/22/5c/17558402967ad508b141b7e4d098288f40461804c1_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,(100+),,200+ sold
"Elenzga Women's Polka Dot Halter Neck Tie Waist Bodycon Mini Dress, Elegant Casual Vacation Romantic White Bubble Dress",S$15.49,https://sg.shein.com/Elenzga-Women-s-Polka-Dot-Halter-Neck-Tie-Waist-Bodycon-Mini-Dress-Elegant-Casual-Vacation-Romantic-White-Bubble-Dress-p-390520356.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_390520356%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/01/29/2e/176966496097770b5ee3d6c190f924dbe9a15c51e8_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,NEW
"Letter Graphic Short Sleeve Midi T-Shirt, Stylish Casual Top For Women Summer",S$0.55,https://sg.shein.com/Letter-Graphic-Short-Sleeve-Midi-T-Shirt-Stylish-Casual-Top-For-Women-Summer-p-368820636.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_368820636%7C0-2,https://img.ltwebstatic.com/v4/p/spmp/2025/12/22/6b/176641603124bcb41c959828dca86eac8af755778f_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$0.55
"Resyla Women's New Printed Casual 2 Pieces Set, T-Shirt And Shorts",S$13.49,https://sg.shein.com/Resyla-Women-s-New-Printed-Casual-2-Pieces-Set-T-Shirt-And-Shorts-p-450428789.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_450428789%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/22/4b/1779431264e9a0e9dce42fb8883a09467d0f933823_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,
"Resyla Authentic Embroidered, Fashionable Denim Effect Round Neck Women T-Shirt, Suitable For Daily And Formal Occasions",S$1.10,https://sg.shein.com/Resyla-Authentic-Embroidered-Fashionable-Denim-Effect-Round-Neck-Women-T-Shirt-Suitable-For-Daily-And-Formal-Occasions-p-419834786.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_419834786%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/20/38/177664992803568aa4524b350499ba7f51437ab6f6_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$1.10
DAZY Women's V-Neck Hollow Knitted Floral Short Sleeve Cardigan,S$1.32,https://sg.shein.com/DAZY-Women-s-V-Neck-Hollow-Knitted-Floral-Short-Sleeve-Cardigan-p-67481772.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_67481772%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/04/17/6b/1744889093585ec65876b89e3cc26e5cc935969393_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,Save S$1.32
Women's Elegant Casual Charming Sexy Minimalist Fresh Daily Commute Versatile Fitted Pleated Bandeau Top White Summer,S$7.49,https://sg.shein.com/Women-s-Elegant-Casual-Charming-Sexy-Minimalist-Fresh-Daily-Commute-Versatile-Fitted-Pleated-Bandeau-Top-White-Summer-p-435284910.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_435284910%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/04/29/e6/177746507711771181e11e331937b2f6ffe7ad44ff_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,
"SHEIN Holidaya Women's Apricot Straight Leg Pants, Suitable For Summer Casual Outfits, Elegant, Beach Vacation, With Red Floral Trim, Commuting And Leisure Wear",S$15.99,https://sg.shein.com/SHEIN-Holidaya-Women-s-Apricot-Straight-Leg-Pants-Suitable-For-Summer-Casual-Outfits-Elegant-Beach-Vacation-With-Red-Floral-Trim-Commuting-And-Leisure-Wear-p-457004280.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_457004280%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/29/71/1777427929413c23a8267506f9bde5697efb2b1ba7_thumbnail_600x.webp,2026-05-31T14:25:36+08:00,,,,,
