product_id,title,price,product_url,image_url,crawl_time,original_price,discount,rating,review_count,sales_tag
446210372,"EMERY ROSE Apricot Linen-Like Collared Batwing Sleeve Shirt & Shorts 2 Pieces Set, Casual Vacation Outfit For Women",S$20.99,https://sg.shein.com/EMERY-ROSE-Apricot-Linen-Like-Collared-Batwing-Sleeve-Shirt-Shorts-2-Pieces-Set-Casual-Vacation-Outfit-For-Women-p-446210372.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_446210372%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/17/e7/17764265567e7136a4761907054df3fed40d36c05d_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,70+ sold
433130651,Women's Solid Color Casual Front Pocket Decorated Wide Leg Pants Spring,S$1.95,https://sg.shein.com/Women-s-Solid-Color-Casual-Front-Pocket-Decorated-Wide-Leg-Pants-Spring-p-433130651.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_433130651%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/03/18/c9/1773824565b2d5d14eea7f158c6c1297da44b20e46_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,Save S$1.95
428549999,"Women's Summer Ice Silk Breathable Running Pants, Quick-Dry Lightweight Sports Trousers With Zipper Pockets & Elastic Waistband For Fitness & Jogging Spring",S$3.90,https://sg.shein.com/Women-s-Summer-Ice-Silk-Breathable-Running-Pants-Quick-Dry-Lightweight-Sports-Trousers-With-Zipper-Pockets-Elastic-Waistband-For-Fitness-Jogging-Spring-p-428549999.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_428549999%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/03/14/a6/17734778714209d6926bec1a4f9c4e92190ca9aac1_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,Save S$3.90
428253213,"SHEIN EZwear Women's Black Woven Smock Blouse,Elegant Summer Puff Sleeve Top For Tea Party,Casual Modern Pinterest Outfit,New Arrival Clothes For Teens & Woman",S$1.30,https://sg.shein.com/SHEIN-EZwear-Women-s-Black-Woven-Smock-Blouse-Elegant-Summer-Puff-Sleeve-Top-For-Tea-Party-Casual-Modern-Pinterest-Outfit-New-Arrival-Clothes-For-Teens-Woman-p-428253213.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_428253213%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/03/23/62/17742510970517d2df244f898a8116426412accdb7_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,Save S$1.30
460258903,"EMERY ROSE Navy Blue Casual Minimalist Women's Shirt, Suitable For Summer,Summer Top",S$12.49,https://sg.shein.com/EMERY-ROSE-Navy-Blue-Casual-Minimalist-Women-s-Shirt-Suitable-For-Summer-Summer-Top-p-460258903.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_460258903%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/06/d2/17780450898da570dee0124d36c62dc4b2a66e30fd_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,
326207091,SHEIN New Style Sweet Turndown Collar Loose Fashion Women Shirt,S$12.49,https://sg.shein.com/SHEIN-New-Style-Sweet-Turndown-Collar-Loose-Fashion-Women-Shirt-p-326207091.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_326207091%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/12/15/64/17657760876705b612ced638d0f7c33009a3dd4b30_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,200+ sold
402164990,"Summer Fashion Striped Single-Breasted Drop Shoulder Short Sleeve Shirt, Polyester Contrast Color Front Button Closure, Short Front Long Back Design",S$0.84,https://sg.shein.com/Summer-Fashion-Striped-Single-Breasted-Drop-Shoulder-Short-Sleeve-Shirt-Polyester-Contrast-Color-Front-Button-Closure-Short-Front-Long-Back-Design-p-402164990.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_402164990%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/02/05/09/17702514963afc3d4e3301f084f8a769b60e5c2933_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,Save S$0.84
63799174,Franclia High-End Fashionable French Design Loose Batwing Sleeve Turndown Collar Women Blouse,S$11.49,https://sg.shein.com/Franclia-High-End-Fashionable-French-Design-Loose-Batwing-Sleeve-Turndown-Collar-Women-Blouse-p-63799174.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_63799174%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/04/12/42/1744462825e51561c45bf822596fc865b8cd9798f8_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,(1000+),,200+ sold
454450493,"SHEIN MOD White Lace Satin Square Neck Fitted Mid-Length Dress,Dresses For Women Summer",S$29.49,https://sg.shein.com/SHEIN-MOD-White-Lace-Satin-Square-Neck-Fitted-Mid-Length-Dress-Dresses-For-Women-Summer-p-454450493.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_454450493%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/23/5a/17795328698b3db9f3748ca8eb5ac9aede2d07b4f6_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,
433703029,"Breezaya Women's Casual Summer Tan Wide-Leg Pants,Elastic Drawstring Wide Waistband Straight-Leg Textured Pants With Pockets,Elegant Vacation Holiday Outfits",S$14.99,https://sg.shein.com/Breezaya-Women-s-Casual-Summer-Tan-Wide-Leg-Pants-Elastic-Drawstring-Wide-Waistband-Straight-Leg-Textured-Pants-With-Pockets-Elegant-Vacation-Holiday-Outfits-p-433703029.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_433703029%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/03/31/b1/1774923136976e75d97e7c6f7b1646e0a9308bfbc0_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,100+ sold
420937384,Sunnyshic Women's Textured Striped Off Shoulder Asymmetric Design Slimming Waist Sexy Asymmetrical Shoulder Sweet Vacation Style T-Shirt,S$7.49,https://sg.shein.com/Sunnyshic-Women-s-Textured-Striped-Off-Shoulder-Asymmetric-Design-Slimming-Waist-Sexy-Asymmetrical-Shoulder-Sweet-Vacation-Style-T-Shirt-p-420937384.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_420937384%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/13/ca/1778649722b333e67548002203ef9c963b1c21d669_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,100+ sold
75778134,"INAWLY Women's Solid Color Crewneck Casual Raglan Short Sleeve Top And Shorts Set, Summer",S$15.99,https://sg.shein.com/INAWLY-Women-s-Solid-Color-Crewneck-Casual-Raglan-Short-Sleeve-Top-And-Shorts-Set-Summer-p-75778134.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_75778134%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/06/16/3a/1750038523fa94bb4faa1f8ebd7ddc828aac975e45_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,
367581879,"Elamini Women's Spring & Summer Casual Vacation Style Ruffled Layered Chiffon Polka Dot Print Waist Tie Shirt, Flattering Fit, Suitable For Beach",S$13.99,https://sg.shein.com/Elamini-Women-s-Spring-Summer-Casual-Vacation-Style-Ruffled-Layered-Chiffon-Polka-Dot-Print-Waist-Tie-Shirt-Flattering-Fit-Suitable-For-Beach-p-367581879.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_367581879%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/02/06/28/177036204544c9fbc27b7da9f27209bc248be766e8_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,200+ sold
435719715,EMERY ROSE Women's Short Sleeve T-Shirt With Special Lace Trim,S$1.17,https://sg.shein.com/EMERY-ROSE-Women-s-Short-Sleeve-T-Shirt-With-Special-Lace-Trim-p-435719715.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_435719715%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/03/ee/1775205576ca82744ee705ba75dae6c4a09ebe972d_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,Save S$1.17
481767686,K-Vae Casual Star Print Ruffle Hem Wide Leg Pants,S$28.99,https://sg.shein.com/K-Vae-Casual-Star-Print-Ruffle-Hem-Wide-Leg-Pants-p-481767686.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_481767686%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/25/55/177970374006e9b3cb85bf1959b4dc3b97bff4d39d_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,NEW
