title,price,product_url,image_url,crawl_time,original_price,discount,rating,review_count,sales_tag
"Summer New Short Sleeve Mid-Length T-Shirt For Women, Cute Printed Fashionable Gray Top Casual",S$6.71,https://sg.shein.com/Summer-New-Short-Sleeve-Mid-Length-T-Shirt-For-Women-Cute-Printed-Fashionable-Gray-Top-Casual-p-419407380.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_419407380%7C0-2,https://img.ltwebstatic.com/v4/p/spmp/2026/02/25/0a/177203076463d293bc73c7b195b9e4ab9276184598_thumbnail_600x.webp,2026-05-29T17:01:42+08:00,,-4%,,,High Repeat Customers
ROMWE Animal Print Tie Dye Gradient Hippie Music Festival Vintage Lace Off-Shoulder Blouse For Women,S$14.49,https://sg.shein.com/ROMWE-Animal-Print-Tie-Dye-Gradient-Hippie-Music-Festival-Vintage-Lace-Off-Shoulder-Blouse-For-Women-p-481611825.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_481611825%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/26/7b/1779781346e3cac3cd936c58fcd9c36e148a8a8e5f_thumbnail_600x.webp,2026-05-29T17:01:42+08:00,,,,,NEW
"Aflion Women's New Spring/Summer Light Blue Polka Dot Deep V-Neck Tie-Waist Ruffle Hem Sleeveless Mini Dress - Soft, Comfortable, Sexy, Sweet, Hottie Style Dress Suitable For Valentine's Day Dates, Parties, Vacations, Shopping, And Music Festivals",S$10.79,https://sg.shein.com/Aflion-Women-s-New-Spring-Summer-Light-Blue-Polka-Dot-Deep-V-Neck-Tie-Waist-Ruffle-Hem-Sleeveless-Mini-Dress-Soft-Comfortable-Sexy-Sweet-Hottie-Style-Dress-Suitable-For-Valentine-s-Day-Dates-Parties-Vacations-Shopping-And-Music-Festivals-p-451428428.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_451428428%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/04/24/0a/177701189520f17abf38d01137b0047606b17d8bb0_thumbnail_600x.webp,2026-05-29T17:01:42+08:00,,-57%,,,
"Swim Lushoire Women's Solid Color Backless Halter One-Piece Swimsuit, Suitable For Beach Vacation",S$13.49,https://sg.shein.com/Swim-Lushoire-Women-s-Solid-Color-Backless-Halter-One-Piece-Swimsuit-Suitable-For-Beach-Vacation-p-467616692.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_467616692%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/12/20/17785573803ab6a5128eb671f525779a14fb581f90_thumbnail_600x.webp,2026-05-29T17:01:42+08:00,,,,,NEW
"Breezaya Women's Polka Dot Off-Shoulder Ruffle Hem Dress, Fashionable Holiday Style",S$16.49,https://sg.shein.com/Breezaya-Women-s-Polka-Dot-Off-Shoulder-Ruffle-Hem-Dress-Fashionable-Holiday-Style-p-436117952.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_436117952%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/04/f4/177523212368b725e6f31adc4f3e93f85a03dab75c_thumbnail_600x.webp,2026-05-29T17:01:42+08:00,,,,,NEW
SHEIN PETITE Women's Fashion Sheer Mesh Stand Collar Fitted Bodysuit With Hood Sleeves,S$7.99,https://sg.shein.com/SHEIN-PETITE-Women-s-Fashion-Sheer-Mesh-Stand-Collar-Fitted-Bodysuit-With-Hood-Sleeves-p-473012951.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_473012951%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/15/88/1778830775cc8c57669c6de8226effada2ce594773_thumbnail_600x.webp,2026-05-29T17:01:42+08:00,,,,,NEW
"Women's Long Summer Dress, Women's Casual Polka Dot Short Sleeve V-Neck Split Knit Dress, Retro Polka Dot V-Neck Short Sleeve Long Dress Elegant",S$15.99,https://sg.shein.com/Women-s-Long-Summer-Dress-Women-s-Casual-Polka-Dot-Short-Sleeve-V-Neck-Split-Knit-Dress-Retro-Polka-Dot-V-Neck-Short-Sleeve-Long-Dress-Elegant-p-454954230.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_454954230%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/05/23/1c/1779532391c5ebaff80fe5a6d5face890652d88d5b_thumbnail_600x.webp,2026-05-29T17:01:42+08:00,,,,,NEW
Opulessa Women's Vacation Beach Zebra Print Cover Up & Pants Set,S$13.49,https://sg.shein.com/Opulessa-Women-s-Vacation-Beach-Zebra-Print-Cover-Up-Pants-Set-p-482629806.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_482629806%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/26/b1/17797673435feefea875e089446720d7b2b159a1d8_thumbnail_600x.webp,2026-05-29T17:01:42+08:00,,,,,NEW
Sydney Algeri Women's Lace Frill Trim Fitted Cardigan Long Sleeve Top,S$13.99,https://sg.shein.com/Sydney-Algeri-Women-s-Lace-Frill-Trim-Fitted-Cardigan-Long-Sleeve-Top-p-448501649.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_448501649%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/18/36/1779084699350b502fc2a05d21c8d667706c005a54_thumbnail_600x.webp,2026-05-29T17:01:42+08:00,,,,,NEW
SHEIN BAE Women's 3D Flower Sequin Decorated Swimwear Bottom,S$7.99,https://sg.shein.com/SHEIN-BAE-Women-s-3D-Flower-Sequin-Decorated-Swimwear-Bottom-p-481807827.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_481807827%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/25/cd/17796763071f2b878fdc23a29d3ecf64ff2dc5963d_thumbnail_600x.webp,2026-05-29T17:01:42+08:00,,,,,NEW
