title,price,product_url,image_url,crawl_time,original_price,discount,rating,review_count,sales_tag
"Women's Casual Iced Coffee & Sunshine Print Loose Fit Round Neck Short Sleeve T-Shirt, Beach Wear Summer",S$8.99,https://sg.shein.com/Women-s-Casual-Iced-Coffee-Sunshine-Print-Loose-Fit-Round-Neck-Short-Sleeve-T-Shirt-Beach-Wear-Summer-p-435397552.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_435397552%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/05/01/31/1777619225913c55c60ef42f404d8305338c5618c5_thumbnail_600x.webp,2026-06-02T16:35:32+08:00,,,,,77 sold
DAZY Women Loose Casual Denim Capri Shorts For Summer Denim Shorts Jorts,S$2.34,https://sg.shein.com/DAZY-Women-Loose-Casual-Denim-Capri-Shorts-For-Summer-Denim-Shorts-Jorts-p-88637994.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_88637994%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/05/29/de/1748513014c36552733e03a627fcef152e73f8256d_thumbnail_600x.webp,2026-06-02T16:35:32+08:00,,,,,SAVE S$2.34
SHEIN PETITE White Women's Shirt Waist Cinch Pleated Short Sleeve Shirt,S$12.99,https://sg.shein.com/SHEIN-PETITE-White-Women-s-Shirt-Waist-Cinch-Pleated-Short-Sleeve-Shirt-p-59288276.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_59288276%7C0-2,https://img.ltwebstatic.com/images3_pi/2025/03/03/53/1740986393227a46d6e911ff18eb5ba11dc848ce31_thumbnail_600x.webp,2026-06-02T16:35:32+08:00,,,,,6.3k+ sold
"1pc Women's Summer Loose Round Neck Short Sleeve T-Shirt, With ""Queen Of Hearts"" Red Wine Themed Print, Suitable For Office, Outings, Daily Wear, Dates, Parties, Gatherings, Streetwear Casual Pink",S$6.49,https://sg.shein.com/1pc-Women-s-Summer-Loose-Round-Neck-Short-Sleeve-T-Shirt-With-Queen-Of-Hearts-Red-Wine-Themed-Print-Suitable-For-Office-Outings-Daily-Wear-Dates-Parties-Gatherings-Streetwear-Casual-Pink-p-444669237.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_444669237%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/04/19/4e/1776605129b0944de69c989f019bf256b07b581a54_thumbnail_600x.webp,2026-06-02T16:35:32+08:00,,,,,936 sold
New Summer Z-Gen Y2K Style Women's Funny Red English Print Crew Neck Short Sleeve T-Shirt Casual Black,S$4.40,https://sg.shein.com/New-Summer-Z-Gen-Y2K-Style-Women-s-Funny-Red-English-Print-Crew-Neck-Short-Sleeve-T-Shirt-Casual-Black-p-397856927.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_397856927%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/03/06/2d/1772803814f16bc3b72974df09c0c0f750c571a8d5_thumbnail_600x.webp,2026-06-02T16:35:32+08:00,,-2%,,,2.6k+ sold
Sweetra Women's Solid Color Minimalist Sleeveless Casual Fitted Tank Top,S$8.99,https://sg.shein.com/Sweetra-Women-s-Solid-Color-Minimalist-Sleeveless-Casual-Fitted-Tank-Top-p-169260078.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_169260078%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/09/05/18/17570665559a2dd1c338895e5f2d4dc6e465af84f5_thumbnail_600x.webp,2026-06-02T16:35:32+08:00,,,,,21.4k+ sold
Resyla Women's Striped Casual Round Neck Short Sleeve T-Shirt,S$0.91,https://sg.shein.com/Resyla-Women-s-Striped-Casual-Round-Neck-Short-Sleeve-T-Shirt-p-427223444.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_427223444%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/03/23/f6/1774227711956170129896e7125e0483a1141a61ff_thumbnail_600x.webp,2026-06-02T16:35:32+08:00,,,,,SAVE S$0.91
"Mini Summer Printed Shorts | Women Printed Shorts | Beginner Printed Shorts | Elastic Waist Shorts | Mini Printed Shorts | Simple Shorts, Women Shorts",S$7.99,https://sg.shein.com/Mini-Summer-Printed-Shorts-Women-Printed-Shorts-Beginner-Printed-Shorts-Elastic-Waist-Shorts-Mini-Printed-Shorts-Simple-Shorts-Women-Shorts-p-66044323.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_66044323%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/08/20/00/1755653461459452a38767d1a1f00fed324c2da87c_thumbnail_600x.webp,2026-06-02T16:35:32+08:00,,,,,8.3k+ sold
"EMERY ROSE 's Women's Summer Casual Crew Neck Short Sleeve T-Shirt Tops,Solid Color Black And White Basics Everyday For Work Office, Party",S$11.99,https://sg.shein.com/EMERY-ROSE-s-Women-s-Summer-Casual-Crew-Neck-Short-Sleeve-T-Shirt-Tops-Solid-Color-Black-And-White-Basics-Everyday-For-Work-Office-Party-p-38235874.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_38235874%7C0-2,https://img.ltwebstatic.com/images3_pi/2024/07/08/23/1720403343d5099f74e49be9f21b4c27b8fe580e5b_thumbnail_600x.webp,2026-06-02T16:35:32+08:00,,,,,12.6k+ sold
"Chiquease Women's Beige Summer Casual Everyday Ribbed Knit Tank Top,Solid Color Versatile Neutral Sleeveless Basic Tops",S$13.99,https://sg.shein.com/Chiquease-Women-s-Beige-Summer-Casual-Everyday-Ribbed-Knit-Tank-Top-Solid-Color-Versatile-Neutral-Sleeveless-Basic-Tops-p-258225369.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_258225369%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/10/28/15/176161648273ba4e96217fe121e90f80d4a6db78ce_thumbnail_600x.webp,2026-06-02T16:35:32+08:00,,,,,12.1k+ sold
