product_id,source_page,appear_count,appear_pages,title,price,product_url,image_url,crawl_time,original_price,discount,rating,review_count,sales_tag,product_url_original,product_url_clean,url_query_removed,removed_query_keys,has_risk_marker,risk_marker_keywords,url_product_id,product_id_match
451457792,6,1,6,"Ukiyo-E Koi Fish Print Short Sleeve T-Shirt, Women's Loose Fit Round Neck Casual Versatile Top For Summer Black",S$4.03,https://sg.shein.com/Ukiyo-E-Koi-Fish-Print-Short-Sleeve-T-Shirt-Women-s-Loose-Fit-Round-Neck-Casual-Versatile-Top-For-Summer-Black-p-451457792.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,-10%,,,,https://sg.shein.com/Ukiyo-E-Koi-Fish-Print-Short-Sleeve-T-Shirt-Women-s-Loose-Fit-Round-Neck-Casual-Versatile-Top-For-Summer-Black-p-451457792.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_451457792%7C0-2,https://sg.shein.com/Ukiyo-E-Koi-Fish-Print-Short-Sleeve-T-Shirt-Women-s-Loose-Fit-Round-Neck-Casual-Versatile-Top-For-Summer-Black-p-451457792.html,True,"mallCode,pageListType,detailBusinessFrom",False,,451457792,True
481302311,6,1,6,Modelyn Women Skirts Black Seksi Chic Summer Tassel,S$19.99,https://sg.shein.com/Modelyn-Women-Skirts-Black-Seksi-Chic-Summer-Tassel-p-481302311.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,,,,NEW,https://sg.shein.com/Modelyn-Women-Skirts-Black-Seksi-Chic-Summer-Tassel-p-481302311.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_481302311%7C0-2,https://sg.shein.com/Modelyn-Women-Skirts-Black-Seksi-Chic-Summer-Tassel-p-481302311.html,True,"mallCode,pageListType,detailBusinessFrom",False,,481302311,True
447608456,6,1,6,"Joudiya Women's 2-Piece Set Grey Summmer Lace Patchwork Satin Camisole Top,Champagne Seductive Dinner Date Fitted,Elegant Wedding Party Evening Gown Fashion",S$23.99,https://sg.shein.com/Joudiya-Women-s-2-Piece-Set-Grey-Summmer-Lace-Patchwork-Satin-Camisole-Top-Champagne-Seductive-Dinner-Date-Fitted-Elegant-Wedding-Party-Evening-Gown-Fashion-p-447608456.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,,,,,https://sg.shein.com/Joudiya-Women-s-2-Piece-Set-Grey-Summmer-Lace-Patchwork-Satin-Camisole-Top-Champagne-Seductive-Dinner-Date-Fitted-Elegant-Wedding-Party-Evening-Gown-Fashion-p-447608456.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_447608456%7C0-2,https://sg.shein.com/Joudiya-Women-s-2-Piece-Set-Grey-Summmer-Lace-Patchwork-Satin-Camisole-Top-Champagne-Seductive-Dinner-Date-Fitted-Elegant-Wedding-Party-Evening-Gown-Fashion-p-447608456.html,True,"mallCode,pageListType,detailBusinessFrom",False,,447608456,True
473810031,6,1,6,"SHEIN Tall Women's Casual Simple Solid Color Loose Wide Leg Sweatpants Graduation,Back To School Outfits,Graduation,Teacher Outfits For Women,Back To School",S$14.49,https://sg.shein.com/SHEIN-Tall-Women-s-Casual-Simple-Solid-Color-Loose-Wide-Leg-Sweatpants-Graduation-Back-To-School-Outfits-Graduation-Teacher-Outfits-For-Women-Back-To-School-p-473810031.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,,,,NEW,https://sg.shein.com/SHEIN-Tall-Women-s-Casual-Simple-Solid-Color-Loose-Wide-Leg-Sweatpants-Graduation-Back-To-School-Outfits-Graduation-Teacher-Outfits-For-Women-Back-To-School-p-473810031.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_473810031%7C0-2,https://sg.shein.com/SHEIN-Tall-Women-s-Casual-Simple-Solid-Color-Loose-Wide-Leg-Sweatpants-Graduation-Back-To-School-Outfits-Graduation-Teacher-Outfits-For-Women-Back-To-School-p-473810031.html,True,"mallCode,pageListType,detailBusinessFrom",False,,473810031,True
467795817,6,1,6,"Poéselle Polka Dot Print Lace Collar Elegant Camisole,Party Top,Brown Top",S$11.99,https://sg.shein.com/Po-selle-Polka-Dot-Print-Lace-Collar-Elegant-Camisole-Party-Top-Brown-Top-p-467795817.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,,,,4.3k+ sold,https://sg.shein.com/Po-selle-Polka-Dot-Print-Lace-Collar-Elegant-Camisole-Party-Top-Brown-Top-p-467795817.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_467795817%7C0-2,https://sg.shein.com/Po-selle-Polka-Dot-Print-Lace-Collar-Elegant-Camisole-Party-Top-Brown-Top-p-467795817.html,True,"mallCode,pageListType,detailBusinessFrom",False,,467795817,True
464764845,6,1,6,DAZY Women's Floral All-Over Print 2 In 1 Short Sleeve T-Shirt,S$9.45,https://sg.shein.com/DAZY-Women-s-Floral-All-Over-Print-2-In-1-Short-Sleeve-T-Shirt-p-464764845.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,-21%,,,,https://sg.shein.com/DAZY-Women-s-Floral-All-Over-Print-2-In-1-Short-Sleeve-T-Shirt-p-464764845.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_464764845%7C0-2,https://sg.shein.com/DAZY-Women-s-Floral-All-Over-Print-2-In-1-Short-Sleeve-T-Shirt-p-464764845.html,True,"mallCode,pageListType,detailBusinessFrom",False,,464764845,True
476725203,6,1,6,"SHEIN Tall Women's Classic 91% Cotton Black Knit Elastic Capri Pants Leggings,Summer Classy Date Outfit,Versatile Sporty Chic Beach Vacation Boho Music Festival",S$11.49,https://sg.shein.com/SHEIN-Tall-Women-s-Classic-91-Cotton-Black-Knit-Elastic-Capri-Pants-Leggings-Summer-Classy-Date-Outfit-Versatile-Sporty-Chic-Beach-Vacation-Boho-Music-Festival-p-476725203.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,91%,,,NEW,https://sg.shein.com/SHEIN-Tall-Women-s-Classic-91-Cotton-Black-Knit-Elastic-Capri-Pants-Leggings-Summer-Classy-Date-Outfit-Versatile-Sporty-Chic-Beach-Vacation-Boho-Music-Festival-p-476725203.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_476725203%7C0-2,https://sg.shein.com/SHEIN-Tall-Women-s-Classic-91-Cotton-Black-Knit-Elastic-Capri-Pants-Leggings-Summer-Classy-Date-Outfit-Versatile-Sporty-Chic-Beach-Vacation-Boho-Music-Festival-p-476725203.html,True,"mallCode,pageListType,detailBusinessFrom",False,,476725203,True
448340550,6,1,6,"Resyla Women's Allover Floral Print Casual T-Shirt,Shell Embroidery Craft,Cute Summer Black Floral Tee For City Break,Fashionable Y2K Back To School Top",S$6.56,https://sg.shein.com/Resyla-Women-s-Allover-Floral-Print-Casual-T-Shirt-Shell-Embroidery-Craft-Cute-Summer-Black-Floral-Tee-For-City-Break-Fashionable-Y2K-Back-To-School-Top-p-448340550.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,-6%,,,6.6k+ sold,https://sg.shein.com/Resyla-Women-s-Allover-Floral-Print-Casual-T-Shirt-Shell-Embroidery-Craft-Cute-Summer-Black-Floral-Tee-For-City-Break-Fashionable-Y2K-Back-To-School-Top-p-448340550.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_448340550%7C0-2,https://sg.shein.com/Resyla-Women-s-Allover-Floral-Print-Casual-T-Shirt-Shell-Embroidery-Craft-Cute-Summer-Black-Floral-Tee-For-City-Break-Fashionable-Y2K-Back-To-School-Top-p-448340550.html,True,"mallCode,pageListType,detailBusinessFrom",False,,448340550,True
453441237,6,1,6,"3pcs Women's New Casual Cute Pattern Loose Versatile Round Neck Short Sleeve T-Shirt, Fashionable Daily Vacation Wear Summer",S$3.30,https://sg.shein.com/3pcs-Women-s-New-Casual-Cute-Pattern-Loose-Versatile-Round-Neck-Short-Sleeve-T-Shirt-Fashionable-Daily-Vacation-Wear-Summer-p-453441237.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,,,,SAVE S$3.30,https://sg.shein.com/3pcs-Women-s-New-Casual-Cute-Pattern-Loose-Versatile-Round-Neck-Short-Sleeve-T-Shirt-Fashionable-Daily-Vacation-Wear-Summer-p-453441237.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_453441237%7C0-2,https://sg.shein.com/3pcs-Women-s-New-Casual-Cute-Pattern-Loose-Versatile-Round-Neck-Short-Sleeve-T-Shirt-Fashionable-Daily-Vacation-Wear-Summer-p-453441237.html,True,"mallCode,pageListType,detailBusinessFrom",False,,453441237,True
244141413,6,1,6,"Aloruh Dark Grey Young Lady Mini Skirt With Rivets, Super Low Waist, New Autumn/Winter Design",S$14.49,https://sg.shein.com/Aloruh-Dark-Grey-Young-Lady-Mini-Skirt-With-Rivets-Super-Low-Waist-New-Autumn-Winter-Design-p-244141413.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,,,,NEW,https://sg.shein.com/Aloruh-Dark-Grey-Young-Lady-Mini-Skirt-With-Rivets-Super-Low-Waist-New-Autumn-Winter-Design-p-244141413.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_244141413%7C0-2,https://sg.shein.com/Aloruh-Dark-Grey-Young-Lady-Mini-Skirt-With-Rivets-Super-Low-Waist-New-Autumn-Winter-Design-p-244141413.html,True,"mallCode,pageListType,detailBusinessFrom",False,,244141413,True
443075320,6,1,6,"EMERY ROSE Women's Floral Print Round Neck Short Sleeve T-Shirt, Fashionable For Vacation",S$7.49,https://sg.shein.com/EMERY-ROSE-Women-s-Floral-Print-Round-Neck-Short-Sleeve-T-Shirt-Fashionable-For-Vacation-p-443075320.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,,,,2.1k+ sold,https://sg.shein.com/EMERY-ROSE-Women-s-Floral-Print-Round-Neck-Short-Sleeve-T-Shirt-Fashionable-For-Vacation-p-443075320.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_443075320%7C0-2,https://sg.shein.com/EMERY-ROSE-Women-s-Floral-Print-Round-Neck-Short-Sleeve-T-Shirt-Fashionable-For-Vacation-p-443075320.html,True,"mallCode,pageListType,detailBusinessFrom",False,,443075320,True
463429143,6,1,6,"Lavishia Women's Metal Single-Breasted Striped Halter Top And Shorts 2 Pieces Set,Summer Outfits For Women",S$15.49,https://sg.shein.com/Lavishia-Women-s-Metal-Single-Breasted-Striped-Halter-Top-And-Shorts-2-Pieces-Set-Summer-Outfits-For-Women-p-463429143.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,,,,3.1k+ sold,https://sg.shein.com/Lavishia-Women-s-Metal-Single-Breasted-Striped-Halter-Top-And-Shorts-2-Pieces-Set-Summer-Outfits-For-Women-p-463429143.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_463429143%7C0-2,https://sg.shein.com/Lavishia-Women-s-Metal-Single-Breasted-Striped-Halter-Top-And-Shorts-2-Pieces-Set-Summer-Outfits-For-Women-p-463429143.html,True,"mallCode,pageListType,detailBusinessFrom",False,,463429143,True
448376143,6,1,6,Glimmora Women's Musical Note Print Bow Decor Bandeau Top,S$7.03,https://sg.shein.com/Glimmora-Women-s-Musical-Note-Print-Bow-Decor-Bandeau-Top-p-448376143.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,-6%,,,6.1k+ sold,https://sg.shein.com/Glimmora-Women-s-Musical-Note-Print-Bow-Decor-Bandeau-Top-p-448376143.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_448376143%7C0-2,https://sg.shein.com/Glimmora-Women-s-Musical-Note-Print-Bow-Decor-Bandeau-Top-p-448376143.html,True,"mallCode,pageListType,detailBusinessFrom",False,,448376143,True
466446609,6,1,6,Easowa Women's Casual Elegant Hollow-Out Embroidered Blouse Tea Party White And Blue Floral Summer Festa Junina Vacation Outfits,S$11.49,https://sg.shein.com/Easowa-Women-s-Casual-Elegant-Hollow-Out-Embroidered-Blouse-Tea-Party-White-And-Blue-Floral-Summer-Festa-Junina-Vacation-Outfits-p-466446609.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,,,,2.3k+ sold,https://sg.shein.com/Easowa-Women-s-Casual-Elegant-Hollow-Out-Embroidered-Blouse-Tea-Party-White-And-Blue-Floral-Summer-Festa-Junina-Vacation-Outfits-p-466446609.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_466446609%7C0-2,https://sg.shein.com/Easowa-Women-s-Casual-Elegant-Hollow-Out-Embroidered-Blouse-Tea-Party-White-And-Blue-Floral-Summer-Festa-Junina-Vacation-Outfits-p-466446609.html,True,"mallCode,pageListType,detailBusinessFrom",False,,466446609,True
453868740,6,1,6,"SHEIN ICON Women's Sexy Hollow Out Fitted Cropped Camisole And Flare Leg Pants Set, Beach Vacation Style,Summer Outfits For Women",S$5.85,https://sg.shein.com/SHEIN-ICON-Women-s-Sexy-Hollow-Out-Fitted-Cropped-Camisole-And-Flare-Leg-Pants-Set-Beach-Vacation-Style-Summer-Outfits-For-Women-p-453868740.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,,,,SAVE S$5.85,https://sg.shein.com/SHEIN-ICON-Women-s-Sexy-Hollow-Out-Fitted-Cropped-Camisole-And-Flare-Leg-Pants-Set-Beach-Vacation-Style-Summer-Outfits-For-Women-p-453868740.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_453868740%7C0-2,https://sg.shein.com/SHEIN-ICON-Women-s-Sexy-Hollow-Out-Fitted-Cropped-Camisole-And-Flare-Leg-Pants-Set-Beach-Vacation-Style-Summer-Outfits-For-Women-p-453868740.html,True,"mallCode,pageListType,detailBusinessFrom",False,,453868740,True
464778773,6,1,6,"DAZY Women's Polka Dot Square Collar Ruffle Sleeve Fitted Blouse, Spring & Summer",S$10.92,https://sg.shein.com/DAZY-Women-s-Polka-Dot-Square-Collar-Ruffle-Sleeve-Fitted-Blouse-Spring-Summer-p-464778773.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,-22%,,,,https://sg.shein.com/DAZY-Women-s-Polka-Dot-Square-Collar-Ruffle-Sleeve-Fitted-Blouse-Spring-Summer-p-464778773.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_464778773%7C0-2,https://sg.shein.com/DAZY-Women-s-Polka-Dot-Square-Collar-Ruffle-Sleeve-Fitted-Blouse-Spring-Summer-p-464778773.html,True,"mallCode,pageListType,detailBusinessFrom",False,,464778773,True
445246985,6,1,6,"Black Regular Shoulder 2 In 1 Short Sleeve T-Shirt, Polka Dot Korean Stylish Design, Beautiful Top For Summer Casual",S$9.99,https://sg.shein.com/Black-Regular-Shoulder-2-In-1-Short-Sleeve-T-Shirt-Polka-Dot-Korean-Stylish-Design-Beautiful-Top-For-Summer-Casual-p-445246985.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:28:31+08:00,,,,,61 sold,https://sg.shein.com/Black-Regular-Shoulder-2-In-1-Short-Sleeve-T-Shirt-Polka-Dot-Korean-Stylish-Design-Beautiful-Top-For-Summer-Casual-p-445246985.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_445246985%7C0-2,https://sg.shein.com/Black-Regular-Shoulder-2-In-1-Short-Sleeve-T-Shirt-Polka-Dot-Korean-Stylish-Design-Beautiful-Top-For-Summer-Casual-p-445246985.html,True,"mallCode,pageListType,detailBusinessFrom",False,,445246985,True
