title,price,product_url,image_url,crawl_time,original_price,discount,rating,review_count,sales_tag
"Es Trus Women's Summer Funny Graphic Tee, Streetwear Cartoon Portrait Letter Print, Comfortable Retro Basic Casual Commute Multipurpose Y2K Style Top, Regular Niche Punk Slim Fit Black Round Neck Short Sleeve Washed T-Shirt",S$4.49,https://sg.shein.com/Es-Trus-Women-s-Summer-Funny-Graphic-Tee-Streetwear-Cartoon-Portrait-Letter-Print-Comfortable-Retro-Basic-Casual-Commute-Multipurpose-Y2K-Style-Top-Regular-Niche-Punk-Slim-Fit-Black-Round-Neck-Short-Sleeve-Washed-T-Shirt-p-449920846.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_449920846%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/04/16/8c/17763341719f4bb4c263b58d65f392d9edfb1ec5a8_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,,,,High Repeat Customers
"Modern Filipiniana Blouse With Butterfly Sleeves, Women's Short Sleeve Cardigan Top For Daily Wear In Spring And Summer",S$13.21,https://sg.shein.com/Modern-Filipiniana-Blouse-With-Butterfly-Sleeves-Women-s-Short-Sleeve-Cardigan-Top-For-Daily-Wear-In-Spring-And-Summer-p-424603154.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_424603154%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/04/22/d7/1776822313e0e28f85a44df3522fd25b41d33295f7_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,-15%,,,
"Swim Vcay Spring/Summer Women's One-Piece Leopard Print Sexy Sling Swimsuit, Beach Vacation Swimwear",S$16.49,https://sg.shein.com/Swim-Vcay-Spring-Summer-Women-s-One-Piece-Leopard-Print-Sexy-Sling-Swimsuit-Beach-Vacation-Swimwear-p-446304946.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_446304946%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/12/fd/17785568305089cf9fe0d1749759416f0c8f2d5ebc_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,,,,
"Poéselle Women's Black Summer Classy Elegant Date Night Low-Rise Tailored Mini Skirt With Delicate Lace Waist Trim,Trouser Lining,Y2K Chic Street Style Skirt",S$14.99,https://sg.shein.com/Po-selle-Women-s-Black-Summer-Classy-Elegant-Date-Night-Low-Rise-Tailored-Mini-Skirt-With-Delicate-Lace-Waist-Trim-Trouser-Lining-Y2K-Chic-Street-Style-Skirt-p-455239599.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_455239599%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/21/a7/1779367530e5cee9491609a0ef16b335ed14437d25_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,,,,
"Ontre Women's Brown Summer Casual City Break Single-Breasted Belted A-Line Skirt,100% Cotton Woven Fabric,Minimalist Elegant Urban Chic Design Pleats,Office",S$19.49,https://sg.shein.com/Ontre-Women-s-Brown-Summer-Casual-City-Break-Single-Breasted-Belted-A-Line-Skirt-100-Cotton-Woven-Fabric-Minimalist-Elegant-Urban-Chic-Design-Pleats-Office-p-464649969.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_464649969%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/18/a0/17790909463343a7fcba0a4ca1140d6c27933a2bd5_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,00%,,,NEW
LYSMO 2026 New Arrive Minimalism Spring/Summer Women's Pleated Wide Leg Loose Deconstructed Pants,S$49.49,https://sg.shein.com/LYSMO-2026-New-Arrive-Minimalism-Spring-Summer-Women-s-Pleated-Wide-Leg-Loose-Deconstructed-Pants-p-481065831.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_481065831%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/26/01/1779759862873aecc2c949c6687799e1d7ca727435_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,,,,NEW
Soleia Women's Floral Embroidery Pattern Casual Versatile Date Night Outing Mini Skirt,S$16.49,https://sg.shein.com/Soleia-Women-s-Floral-Embroidery-Pattern-Casual-Versatile-Date-Night-Outing-Mini-Skirt-p-462725090.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_462725090%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/08/2f/1778208133be1df4e47b278a2ac1d953e7d31e3062_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,,,,NEW
Livesso Women's Asymmetric Hem Frill Trim Tube Top,S$8.39,https://sg.shein.com/Livesso-Women-s-Asymmetric-Hem-Frill-Trim-Tube-Top-p-467235250.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_467235250%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/12/11/1778585825b3d4b424219854ffad5d41c3fda34cff_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,-20%,,,
"LYSMO Women's Striped Short Sleeve Single-Breasted Side Tie Waist Casual Shirt,Summer Top",S$23.99,https://sg.shein.com/LYSMO-Women-s-Striped-Short-Sleeve-Single-Breasted-Side-Tie-Waist-Casual-Shirt-Summer-Top-p-468803068.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_468803068%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/13/08/1778659452f91ccfd16ef643c149b4e744f4b019cc_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,,,,
"SHEIN Tall Women's Vintage Textured Relaxed Fit Low Waist Casual Pants, Slimming Solid Color Straight Leg Trousers For Summer",S$15.49,https://sg.shein.com/SHEIN-Tall-Women-s-Vintage-Textured-Relaxed-Fit-Low-Waist-Casual-Pants-Slimming-Solid-Color-Straight-Leg-Trousers-For-Summer-p-482095758.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_482095758%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/25/5d/1779687709e789643e0ec8c0791ce8bf708bfc823c_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,,,,NEW
Sweetra Women's Solid Color Square Neck Pleated Fitted Casual Tank Top,S$17.99,https://sg.shein.com/Sweetra-Women-s-Solid-Color-Square-Neck-Pleated-Fitted-Casual-Tank-Top-p-145930970.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_145930970%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/08/06/8e/175447589944d4a520a5bf2510fb614ca1776f340c_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,,,,28.6k+ sold
"Vela Rue Minimalist Design Pants, Camel Solid Color Loose Fit Zipper Hook Flare Leg Trousers, Fashionable All Season Spring",S$13.91,https://sg.shein.com/Vela-Rue-Minimalist-Design-Pants-Camel-Solid-Color-Loose-Fit-Zipper-Hook-Flare-Leg-Trousers-Fashionable-All-Season-Spring-p-254305233.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_254305233%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/01/14/a7/1768403038d1d4db10adf602742dd3cb26f1a83bf2_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,-4%,,,90k+ sold
"Vela Rue Minimalist Design Pants, Hook & Zipper Closure Thin Solid Gray Wide Leg Trousers, Flattering Silhouette, Fashionable Wide Leg Pants For All Seasons Spring",S$13.91,https://sg.shein.com/Vela-Rue-Minimalist-Design-Pants-Hook-Zipper-Closure-Thin-Solid-Gray-Wide-Leg-Trousers-Flattering-Silhouette-Fashionable-Wide-Leg-Pants-For-All-Seasons-Spring-p-281753263.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_281753263%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/01/14/d4/17684030668a9e7114ce708a394b50fe1eed57e5ef_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,-4%,,,90k+ sold
"Qadelle Women's Plain Strap Simple Camisole, Casual Daily Wear",S$22.49,https://sg.shein.com/Qadelle-Women-s-Plain-Strap-Simple-Camisole-Casual-Daily-Wear-p-39283446.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_39283446%7C0-2,https://img.ltwebstatic.com/images3_pi/2024/09/06/a6/172558717063c8fa2eb5b08fe4956cbc9c4596bdf4_thumbnail_600x.webp,2026-06-02T16:30:14+08:00,,,,,16.2k+ sold
