title,price,product_url,image_url,crawl_time,original_price,discount,rating,review_count,sales_tag
Women's Fashionable Black Multi-Layer Ruffle Detail Shorts Casual Summer,S$15.99,https://sg.shein.com/Women-s-Fashionable-Black-Multi-Layer-Ruffle-Detail-Shorts-Casual-Summer-p-32700845.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_32700845%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2025/06/19/55/1750312213855d20f1a5745a4855fb02c7fca86d14_thumbnail_600x.webp,2026-05-31T14:27:28+08:00,,,,,
Sweetra Summer Casual Patchwork Print Denim Bib Pants,S$30.49,https://sg.shein.com/Sweetra-Summer-Casual-Patchwork-Print-Denim-Bib-Pants-p-467260000.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_467260000%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/13/80/17786528704fb83c5c82f92e006e7304967004d4d8_thumbnail_600x.webp,2026-05-31T14:27:28+08:00,,,,,NEW
Jeanoix Women's Casual Loose Flare Leg Low Waist Jeans Y2k,S$33.99,https://sg.shein.com/Jeanoix-Women-s-Casual-Loose-Flare-Leg-Low-Waist-Jeans-Y2k-p-116710397.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_116710397%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/07/04/58/1751626253e203bc3145a6500032d5f3642355eeec_thumbnail_600x.webp,2026-05-31T14:27:28+08:00,,,,,
"Lace Trim Camisole Top With Built-In Padded Bra, Slim Fit Layering Top For Women Casual White Summer",S$7.99,https://sg.shein.com/Lace-Trim-Camisole-Top-With-Built-In-Padded-Bra-Slim-Fit-Layering-Top-For-Women-Casual-White-Summer-p-126496566.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_126496566%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2025/07/05/6f/1751679068d127167ecda6cda873a4b6a6c9244871_thumbnail_600x.webp,2026-05-31T14:27:28+08:00,,,,,
"FRIFUL Women's Polka Dot Ruffle Pleated Casual Jumpsuit, Suitable For Daily, Vacation And Travel Jumpsuits For Women Summer",S$3.05,https://sg.shein.com/FRIFUL-Women-s-Polka-Dot-Ruffle-Pleated-Casual-Jumpsuit-Suitable-For-Daily-Vacation-And-Travel-Jumpsuits-For-Women-Summer-p-393593772.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_393593772%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/02/03/2f/1770081570ba6e219944cca46ccd4efd798c9756ec_thumbnail_600x.webp,2026-05-31T14:27:28+08:00,,,,,Save S$3.05
"Flora Isola Flora Isola Elegant Black And White Checkered Summer Vacation Skorts,Asymmetric Striped Tie-Up A-Line Short Skorts,Fashionable Urban Office Skorts For Outings",S$10.99,https://sg.shein.com/Flora-Isola-Flora-Isola-Elegant-Black-And-White-Checkered-Summer-Vacation-Skorts-Asymmetric-Striped-Tie-Up-A-Line-Short-Skorts-Fashionable-Urban-Office-Skorts-For-Outings-p-460768446.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_460768446%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/18/7f/1779082234188b07974b3d8954946da373f3c28427_thumbnail_600x.webp,2026-05-31T14:27:28+08:00,,,,,
"Maija Women's Vintage Beach Resort Black & White Striped Crochet Shorts, Resort Style For Summer Beach Vacation",S$1.12,https://sg.shein.com/Maija-Women-s-Vintage-Beach-Resort-Black-White-Striped-Crochet-Shorts-Resort-Style-For-Summer-Beach-Vacation-p-74951459.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_74951459%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2025/05/09/06/174678479434101533dc2c87fce77fe6515adb7ac1_thumbnail_600x.webp,2026-05-31T14:27:28+08:00,,,,,Save S$1.12
Sweetra Y2K Casual Vacation Versatile Collegiate Textured Wide Leg Pants,S$21.49,https://sg.shein.com/Sweetra-Y2K-Casual-Vacation-Versatile-Collegiate-Textured-Wide-Leg-Pants-p-469746754.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_469746754%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/14/8a/1778757953a3df94ce3dc69d352f961053f85e819d_thumbnail_600x.webp,2026-05-31T14:27:28+08:00,,,,,NEW
SHEIN ChicEase Women's Striped Contrast Color Cropped Long Sleeve Cardigan,S$14.99,https://sg.shein.com/SHEIN-ChicEase-Women-s-Striped-Contrast-Color-Cropped-Long-Sleeve-Cardigan-p-474655933.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_474655933%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/19/0c/17791200816ae1b06a56cb41e77f49e813d53b5de8_thumbnail_600x.webp,2026-05-31T14:27:28+08:00,,,,,NEW
"Jeanoix Solid Color Straight Loose Casual Pants With Belt Loops, Versatile",S$26.49,https://sg.shein.com/Jeanoix-Solid-Color-Straight-Loose-Casual-Pants-With-Belt-Loops-Versatile-p-469405473.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_469405473%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/05/14/da/1778728137696192a6ce959b7d70b8f7aa2189578e_thumbnail_600x.webp,2026-05-31T14:27:28+08:00,,,,,NEW
