product_id,appear_count,appear_pages,title,product_url
151279314,2,"1,5","Aloruh Women's Elegant Light Yellow Halter Tie Mini Dress,Beige Summer Party Dresses,Wedding Guest,,Night Out,Birthday,Sun Dress,Island Vacation Outfit",https://sg.shein.com/Aloruh-Women-s-Elegant-Light-Yellow-Halter-Tie-Mini-Dress-Beige-Summer-Party-Dresses-Wedding-Guest-Night-Out-Birthday-Sun-Dress-Island-Vacation-Outfit-p-151279314.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_151279314%7C0-2
39294505,2,"1,2","Livesso Women's Solid Color Round Neck Loose Long Sleeve T-Shirt,Fall Clothes",https://sg.shein.com/Livesso-Women-s-Solid-Color-Round-Neck-Loose-Long-Sleeve-T-Shirt-Fall-Clothes-p-39294505.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_39294505%7C0-2
309364531,2,"1,3","Sheer Black Blazer Jacket For Women, Lightweight Summer Casual Office Top, Short Petite 3/4 Sleeve Suit Spring",https://sg.shein.com/Sheer-Black-Blazer-Jacket-For-Women-Lightweight-Summer-Casual-Office-Top-Short-Petite-3-4-Sleeve-Suit-Spring-p-309364531.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_309364531%7C0-2
384050504,2,"1,2","Women's Fashion Polyester Spaghetti Strap Criss-Cross Ribbed Knit Camisole Tank Top, Regular Length Casual Summer",https://sg.shein.com/Women-s-Fashion-Polyester-Spaghetti-Strap-Criss-Cross-Ribbed-Knit-Camisole-Tank-Top-Regular-Length-Casual-Summer-p-384050504.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_384050504%7C0-2
27962844,2,"1,2",Dazy-Less Solid Color Rib Knit V-Neck Short Sleeve T-Shirt Old Money Style Summer Business Casual Woman Work Clothes,https://sg.shein.com/Dazy-Less-Solid-Color-Rib-Knit-V-Neck-Short-Sleeve-T-Shirt-Old-Money-Style-Summer-Business-Casual-Woman-Work-Clothes-p-27962844.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_27962844%7C0-2
465245182,2,"1,2",LOTSLUV Women's Floral Print Casual Elegant Versatile Date Tea Party Outing A-Line Skirt Pink Stripe Summer,https://sg.shein.com/LOTSLUV-Women-s-Floral-Print-Casual-Elegant-Versatile-Date-Tea-Party-Outing-A-Line-Skirt-Pink-Stripe-Summer-p-465245182.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_465245182%7C0-2
339921098,2,"2,3","Cartoon Print Short Sleeve Mid-Length T-Shirt, Fashionable Casual Top For Women Black Summer",https://sg.shein.com/Cartoon-Print-Short-Sleeve-Mid-Length-T-Shirt-Fashionable-Casual-Top-For-Women-Black-Summer-p-339921098.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_339921098%7C0-2
343618861,2,"2,5","Summer Spaghetti Strap Backless Beaded Floral Print Bohemian Style Maxi Dress, Casual Elegant For Wedding, Party, Beach, Suitable For Valentine's Day, Graduation, Holidays, Daily Wear",https://sg.shein.com/Summer-Spaghetti-Strap-Backless-Beaded-Floral-Print-Bohemian-Style-Maxi-Dress-Casual-Elegant-For-Wedding-Party-Beach-Suitable-For-Valentine-s-Day-Graduation-Holidays-Daily-Wear-p-343618861.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_343618861%7C0-2
411470187,2,"2,6","SHEIN EZwear Casual Minimalist Round Neck Short Sleeve Loose Women T-Shirt With Number 23 Print,Summer Top",https://sg.shein.com/SHEIN-EZwear-Casual-Minimalist-Round-Neck-Short-Sleeve-Loose-Women-T-Shirt-With-Number-23-Print-Summer-Top-p-411470187.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_411470187%7C0-2
475083399,2,"2,5","Qadelle Women's Pink Floral,Summer,Casual,Party Short Dress,Digital Print Square Neck Petal Sleeve Elastic Cuff Waist A-Line Elegant Sophisticated Unique",https://sg.shein.com/Qadelle-Women-s-Pink-Floral-Summer-Casual-Party-Short-Dress-Digital-Print-Square-Neck-Petal-Sleeve-Elastic-Cuff-Waist-A-Line-Elegant-Sophisticated-Unique-p-475083399.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_475083399%7C0-2
71767630,2,"2,3",SHEIN 2pcs Women Set Casual Loose Fit Heart-Shape Embroidered Short Sleeve Top And Shorts,https://sg.shein.com/SHEIN-2pcs-Women-Set-Casual-Loose-Fit-Heart-Shape-Embroidered-Short-Sleeve-Top-And-Shorts-p-71767630.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_71767630%7C0-2
45813605,2,"2,8",SHEIN x Lina SHEIN ICON Casual Washed Retro Mid-Waist Straight Leg Jeans,https://sg.shein.com/SHEIN-x-Lina-SHEIN-ICON-Casual-Washed-Retro-Mid-Waist-Straight-Leg-Jeans-p-45813605.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_45813605%7C0-2
433833830,2,"2,3","Franclia White Polka Dot Lace V-Neck Short Sleeve T-Shirt Women, Ruched Waist Ruffle Hem Cropped Sweet & Spicy Style Top",https://sg.shein.com/Franclia-White-Polka-Dot-Lace-V-Neck-Short-Sleeve-T-Shirt-Women-Ruched-Waist-Ruffle-Hem-Cropped-Sweet-Spicy-Style-Top-p-433833830.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_433833830%7C0-2
288225924,2,"2,3","Women's Soft Satin V-Neck Asymmetric Lace Trim Hem Fitted Camisole Top, Semi-Sheer Eyelash Lace Design, Suitable For Date Night, Casual Street Style, And Slouchy Atmosphere, Beach Vacation Outfit Black Summer",https://sg.shein.com/Women-s-Soft-Satin-V-Neck-Asymmetric-Lace-Trim-Hem-Fitted-Camisole-Top-Semi-Sheer-Eyelash-Lace-Design-Suitable-For-Date-Night-Casual-Street-Style-And-Slouchy-Atmosphere-Beach-Vacation-Outfit-Black-Summer-p-288225924.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_288225924%7C0-2
395054189,2,"2,8","Backless Sexy Camisole Top For Women With Padded Bra, Sleeveless Cami Top, Summer Casual Black",https://sg.shein.com/Backless-Sexy-Camisole-Top-For-Women-With-Padded-Bra-Sleeveless-Cami-Top-Summer-Casual-Black-p-395054189.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_395054189%7C0-2
483670154,2,"2,5",NYA SZN Dress Maxi Length Head Scarf Cowl Neck Dress,https://sg.shein.com/NYA-SZN-Dress-Maxi-Length-Head-Scarf-Cowl-Neck-Dress-p-483670154.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_483670154%7C0-2
112988801,2,"2,3",Vintage Blue Plaid Polo Collar Short Sleeve Shirt Summer,https://sg.shein.com/Vintage-Blue-Plaid-Polo-Collar-Short-Sleeve-Shirt-Summer-p-112988801.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_112988801%7C0-2
454648194,2,"2,3",Glimmora Women's Fitted Raglan Short Sleeve Crew Neck T-Shirt With White Printed Graphic,https://sg.shein.com/Glimmora-Women-s-Fitted-Raglan-Short-Sleeve-Crew-Neck-T-Shirt-With-White-Printed-Graphic-p-454648194.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_454648194%7C0-2
